filename,spesies,frekuensi_dominan_hz,frekuensi_fundamental_hz
Streptopelia chinensis_f68_c9.png,Streptopelia chinensis,2098.51,672.72
Streptopelia chinensis_f68_c9_rain.png,Streptopelia chinensis,3374.81,668.84
Streptopelia chinensis_f68_c9_wind.png,Streptopelia chinensis,2032.01,672.72
Streptopelia chinensis_f69_c1.png,Streptopelia chinensis,1982.55,676.61
Streptopelia chinensis_f69_c1_rain.png,Streptopelia chinensis,3200.17,672.73
Streptopelia chinensis_f69_c1_wind.png,Streptopelia chinensis,1698.42,649.8
Streptopelia chinensis_f69_c2.png,Streptopelia chinensis,2099.03,642.34
Streptopelia chinensis_f69_c2_rain.png,Streptopelia chinensis,2775.91,636.82
Streptopelia chinensis_f69_c2_wind.png,Streptopelia chinensis,1895.01,250.53
Streptopelia chinensis_f69_c3.png,Streptopelia chinensis,1891.95,704.53
Streptopelia chinensis_f69_c3_rain.png,Streptopelia chinensis,2600.75,708.61
Streptopelia chinensis_f69_c3_wind.png,Streptopelia chinensis,1801.26,692.43
Streptopelia chinensis_f69_c4.png,Streptopelia chinensis,1840.07,696.44
Streptopelia chinensis_f69_c4_rain.png,Streptopelia chinensis,2584.75,698.46
Streptopelia chinensis_f69_c4_wind.png,Streptopelia chinensis,1806.26,692.43
Streptopelia chinensis_f69_c5.png,Streptopelia chinensis,1879.04,672.72
Streptopelia chinensis_f69_c5_rain.png,Streptopelia chinensis,2882.37,680.53
Streptopelia chinensis_f69_c5_wind.png,Streptopelia chinensis,1858.67,655.46
Streptopelia chinensis_f69_c6.png,Streptopelia chinensis,1997.94,213.74
Streptopelia chinensis_f69_c6_rain.png,Streptopelia chinensis,2448.37,250.53
Streptopelia chinensis_f69_c6_wind.png,Streptopelia chinensis,1949.65,235.11
Streptopelia chinensis_f69_c7.png,Streptopelia chinensis,1380.96,710.74
Streptopelia chinensis_f69_c7_rain.png,Streptopelia chinensis,3830.38,680.53
Streptopelia chinensis_f69_c7_wind.png,Streptopelia chinensis,1561.88,700.47
Streptopelia chinensis_f6_c1.png,Streptopelia chinensis,1727.23,595.87
Streptopelia chinensis_f6_c1_rain.png,Streptopelia chinensis,2822.76,616.88
Streptopelia chinensis_f6_c1_wind.png,Streptopelia chinensis,1611.04,634.96
Streptopelia chinensis_f6_c2.png,Streptopelia chinensis,1963.17,616.88
Streptopelia chinensis_f6_c2_rain.png,Streptopelia chinensis,4230.1,616.88
Streptopelia chinensis_f6_c2_wind.png,Streptopelia chinensis,1837.82,616.88
Streptopelia chinensis_f6_c3.png,Streptopelia chinensis,1970.49,592.44
Streptopelia chinensis_f6_c3_rain.png,Streptopelia chinensis,4163.34,642.34
Streptopelia chinensis_f6_c3_wind.png,Streptopelia chinensis,1854.29,649.8
Streptopelia chinensis_f70_c1.png,Streptopelia chinensis,1928.01,624.05
Streptopelia chinensis_f70_c10.png,Streptopelia chinensis,2770.18,4296.23
Streptopelia chinensis_f70_c10_rain.png,Streptopelia chinensis,3141.39,4296.23
Streptopelia chinensis_f70_c10_wind.png,Streptopelia chinensis,2602.46,4308.68
Streptopelia chinensis_f70_c11.png,Streptopelia chinensis,2560.83,1518.95
Streptopelia chinensis_f70_c11_rain.png,Streptopelia chinensis,3773.62,1518.95
Streptopelia chinensis_f70_c11_wind.png,Streptopelia chinensis,2413.68,1510.2
Streptopelia chinensis_f70_c12.png,Streptopelia chinensis,2478.41,1425.44
Streptopelia chinensis_f70_c12_rain.png,Streptopelia chinensis,3926.62,1433.7
Streptopelia chinensis_f70_c12_wind.png,Streptopelia chinensis,2281.46,1396.92
Streptopelia chinensis_f70_c13.png,Streptopelia chinensis,2374.43,1563.46
Streptopelia chinensis_f70_c13_rain.png,Streptopelia chinensis,3820.15,1536.6
Streptopelia chinensis_f70_c13_wind.png,Streptopelia chinensis,2225.26,1527.75
Streptopelia chinensis_f70_c14.png,Streptopelia chinensis,2504.33,1450.35
Streptopelia chinensis_f70_c14_rain.png,Streptopelia chinensis,3492.27,1350.95
Streptopelia chinensis_f70_c14_wind.png,Streptopelia chinensis,2276.4,1467.21
Streptopelia chinensis_f70_c15.png,Streptopelia chinensis,1791.62,659.26
Streptopelia chinensis_f70_c15_rain.png,Streptopelia chinensis,4221.7,620.46
Streptopelia chinensis_f70_c15_wind.png,Streptopelia chinensis,1619.67,631.3
Streptopelia chinensis_f70_c1_rain.png,Streptopelia chinensis,3497.77,624.05
Streptopelia chinensis_f70_c1_wind.png,Streptopelia chinensis,1679.19,620.46
Streptopelia chinensis_f70_c2.png,Streptopelia chinensis,2743.71,3449.54
Streptopelia chinensis_f70_c2_rain.png,Streptopelia chinensis,3857.85,3489.62
Streptopelia chinensis_f70_c2_wind.png,Streptopelia chinensis,2705.57,3449.54
Streptopelia chinensis_f70_c3.png,Streptopelia chinensis,2198.06,4210.27
Streptopelia chinensis_f70_c3_rain.png,Streptopelia chinensis,2975.14,4198.11
Streptopelia chinensis_f70_c3_wind.png,Streptopelia chinensis,2162.12,4222.43
Streptopelia chinensis_f70_c4.png,Streptopelia chinensis,2727.27,4631.26
Streptopelia chinensis_f70_c4_rain.png,Streptopelia chinensis,3788.62,4658.09
Streptopelia chinensis_f70_c4_wind.png,Streptopelia chinensis,2682.17,4604.59
Streptopelia chinensis_f70_c5.png,Streptopelia chinensis,2404.09,4422.12
Streptopelia chinensis_f70_c5_rain.png,Streptopelia chinensis,3180.1,4322.27
Streptopelia chinensis_f70_c5_wind.png,Streptopelia chinensis,2384.61,4246.89
Streptopelia chinensis_f70_c6.png,Streptopelia chinensis,1807.6,672.73
Streptopelia chinensis_f70_c6_rain.png,Streptopelia chinensis,4176.93,664.99
Streptopelia chinensis_f70_c6_wind.png,Streptopelia chinensis,1689.1,653.57
Streptopelia chinensis_f70_c7.png,Streptopelia chinensis,2878.03,1475.71
Streptopelia chinensis_f70_c7_rain.png,Streptopelia chinensis,3617.06,1475.71
Streptopelia chinensis_f70_c7_wind.png,Streptopelia chinensis,2685.4,1475.71
Streptopelia chinensis_f70_c8.png,Streptopelia chinensis,2637.62,1450.35
Streptopelia chinensis_f70_c8_rain.png,Streptopelia chinensis,3570.04,1450.35
Streptopelia chinensis_f70_c8_wind.png,Streptopelia chinensis,2452.51,1450.35
Streptopelia chinensis_f70_c9.png,Streptopelia chinensis,2714.1,1581.62
Streptopelia chinensis_f70_c9_rain.png,Streptopelia chinensis,3098.65,1590.78
Streptopelia chinensis_f70_c9_wind.png,Streptopelia chinensis,2543.56,1586.2
Streptopelia chinensis_f71_c1.png,Streptopelia chinensis,4790.79,750.75
Streptopelia chinensis_f71_c1_rain.png,Streptopelia chinensis,4720.69,733.6
Streptopelia chinensis_f71_c1_wind.png,Streptopelia chinensis,4084.65,721.0
Streptopelia chinensis_f71_c2.png,Streptopelia chinensis,5213.5,755.1
Streptopelia chinensis_f71_c2_rain.png,Streptopelia chinensis,5031.64,755.1
Streptopelia chinensis_f71_c2_wind.png,Streptopelia chinensis,4797.15,725.18
Streptopelia chinensis_f71_c3.png,Streptopelia chinensis,4627.27,729.38
Streptopelia chinensis_f71_c3_rain.png,Streptopelia chinensis,4582.14,737.85
Streptopelia chinensis_f71_c3_wind.png,Streptopelia chinensis,3753.83,721.0
Streptopelia chinensis_f71_c4.png,Streptopelia chinensis,5058.18,712.72
Streptopelia chinensis_f71_c4_rain.png,Streptopelia chinensis,4913.84,712.72
Streptopelia chinensis_f71_c4_wind.png,Streptopelia chinensis,4176.88,708.61
Streptopelia chinensis_f71_c5.png,Streptopelia chinensis,4867.78,750.75
Streptopelia chinensis_f71_c5_rain.png,Streptopelia chinensis,4751.51,744.28
Streptopelia chinensis_f71_c5_wind.png,Streptopelia chinensis,4689.04,742.13
Streptopelia chinensis_f72_c1.png,Streptopelia chinensis,3859.81,965.21
Streptopelia chinensis_f72_c1_rain.png,Streptopelia chinensis,4213.85,990.62
Streptopelia chinensis_f72_c1_wind.png,Streptopelia chinensis,3786.5,1002.13
Streptopelia chinensis_f72_c2.png,Streptopelia chinensis,3595.47,987.77
Streptopelia chinensis_f72_c2_rain.png,Streptopelia chinensis,3995.68,982.08
Streptopelia chinensis_f72_c2_wind.png,Streptopelia chinensis,3571.0,968.0
Streptopelia chinensis_f72_c3.png,Streptopelia chinensis,1323.42,979.24
Streptopelia chinensis_f72_c3_rain.png,Streptopelia chinensis,4714.05,940.44
Streptopelia chinensis_f72_c3_wind.png,Streptopelia chinensis,2101.4,231.07
Streptopelia chinensis_f73_c1.png,Streptopelia chinensis,4554.58,602.89
Streptopelia chinensis_f73_c1_rain.png,Streptopelia chinensis,4761.11,613.33
Streptopelia chinensis_f73_c1_wind.png,Streptopelia chinensis,4317.85,266.2
Streptopelia chinensis_f73_c2.png,Streptopelia chinensis,1946.14,260.87
Streptopelia chinensis_f73_c2_rain.png,Streptopelia chinensis,2362.51,260.12
Streptopelia chinensis_f73_c2_wind.png,Streptopelia chinensis,1916.35,259.37
Streptopelia chinensis_f73_c3.png,Streptopelia chinensis,2168.86,682.5
Streptopelia chinensis_f73_c3_rain.png,Streptopelia chinensis,2558.26,692.43
Streptopelia chinensis_f73_c3_wind.png,Streptopelia chinensis,2084.89,692.43
Streptopelia chinensis_f73_c4.png,Streptopelia chinensis,2089.92,352.27
Streptopelia chinensis_f73_c4_rain.png,Streptopelia chinensis,2997.81,602.79
Streptopelia chinensis_f73_c4_wind.png,Streptopelia chinensis,2024.46,587.33
Streptopelia chinensis_f74_c1.png,Streptopelia chinensis,3559.7,5289.28
Streptopelia chinensis_f74_c1_rain.png,Streptopelia chinensis,3686.33,5289.28
Streptopelia chinensis_f74_c1_wind.png,Streptopelia chinensis,3468.9,5289.28
Streptopelia chinensis_f74_c2.png,Streptopelia chinensis,3457.83,2569.35
Streptopelia chinensis_f74_c2_rain.png,Streptopelia chinensis,3574.08,2569.35
Streptopelia chinensis_f74_c2_wind.png,Streptopelia chinensis,3365.85,2554.55
Streptopelia chinensis_f74_c3.png,Streptopelia chinensis,3402.57,823.44
Streptopelia chinensis_f74_c3_rain.png,Streptopelia chinensis,3686.88,823.44
Streptopelia chinensis_f74_c3_wind.png,Streptopelia chinensis,3223.92,823.44
Streptopelia chinensis_f75_c1.png,Streptopelia chinensis,7215.19,4604.59
Streptopelia chinensis_f75_c10.png,Streptopelia chinensis,6689.73,4631.26
Streptopelia chinensis_f75_c10_rain.png,Streptopelia chinensis,6597.25,4631.26
Streptopelia chinensis_f75_c10_wind.png,Streptopelia chinensis,6636.03,4631.26
Streptopelia chinensis_f75_c11.png,Streptopelia chinensis,6595.47,4658.09
Streptopelia chinensis_f75_c11_rain.png,Streptopelia chinensis,6563.72,4658.09
Streptopelia chinensis_f75_c11_wind.png,Streptopelia chinensis,6451.11,0.0
Streptopelia chinensis_f75_c12.png,Streptopelia chinensis,1383.1,4631.26
Streptopelia chinensis_f75_c12_rain.png,Streptopelia chinensis,5556.54,202.32
Streptopelia chinensis_f75_c12_wind.png,Streptopelia chinensis,2352.68,202.33
Streptopelia chinensis_f75_c1_rain.png,Streptopelia chinensis,6898.02,4631.26
Streptopelia chinensis_f75_c1_wind.png,Streptopelia chinensis,6993.09,4631.26
Streptopelia chinensis_f75_c2.png,Streptopelia chinensis,7114.85,4604.59
Streptopelia chinensis_f75_c2_rain.png,Streptopelia chinensis,6977.61,4604.59
Streptopelia chinensis_f75_c2_wind.png,Streptopelia chinensis,7032.32,4617.92
Streptopelia chinensis_f75_c3.png,Streptopelia chinensis,7147.11,4604.59
Streptopelia chinensis_f75_c3_rain.png,Streptopelia chinensis,7007.19,4604.59
Streptopelia chinensis_f75_c3_wind.png,Streptopelia chinensis,6660.25,4604.59
Streptopelia chinensis_f75_c4.png,Streptopelia chinensis,7129.8,4578.07
Streptopelia chinensis_f75_c4_rain.png,Streptopelia chinensis,6820.07,4578.07
Streptopelia chinensis_f75_c4_wind.png,Streptopelia chinensis,7035.51,4578.07
Streptopelia chinensis_f75_c5.png,Streptopelia chinensis,6802.77,4685.07
Streptopelia chinensis_f75_c5_rain.png,Streptopelia chinensis,6691.23,4685.07
Streptopelia chinensis_f75_c5_wind.png,Streptopelia chinensis,6731.25,4685.07
Streptopelia chinensis_f75_c6.png,Streptopelia chinensis,6776.98,4644.68
Streptopelia chinensis_f75_c6_rain.png,Streptopelia chinensis,6535.48,4644.68
Streptopelia chinensis_f75_c6_wind.png,Streptopelia chinensis,6370.04,4658.09
Streptopelia chinensis_f75_c7.png,Streptopelia chinensis,6701.84,4551.7
Streptopelia chinensis_f75_c7_rain.png,Streptopelia chinensis,6476.97,4551.7
Streptopelia chinensis_f75_c7_wind.png,Streptopelia chinensis,6512.42,651.68
Streptopelia chinensis_f75_c8.png,Streptopelia chinensis,6577.22,680.53
Streptopelia chinensis_f75_c8_rain.png,Streptopelia chinensis,6465.88,680.53
Streptopelia chinensis_f75_c8_wind.png,Streptopelia chinensis,6502.16,680.53
Streptopelia chinensis_f75_c9.png,Streptopelia chinensis,6735.68,4685.07
Streptopelia chinensis_f75_c9_rain.png,Streptopelia chinensis,6515.93,4685.07
Streptopelia chinensis_f75_c9_wind.png,Streptopelia chinensis,6551.48,4685.07
Streptopelia chinensis_f76_c1.png,Streptopelia chinensis,1516.22,668.84
Streptopelia chinensis_f76_c1_rain.png,Streptopelia chinensis,4296.25,649.8
Streptopelia chinensis_f76_c1_wind.png,Streptopelia chinensis,1333.25,649.8
Streptopelia chinensis_f76_c2.png,Streptopelia chinensis,1512.6,609.8
Streptopelia chinensis_f76_c2_rain.png,Streptopelia chinensis,3703.62,638.64
Streptopelia chinensis_f76_c2_wind.png,Streptopelia chinensis,1418.17,317.48
Streptopelia chinensis_f76_c3.png,Streptopelia chinensis,1527.63,252.72
Streptopelia chinensis_f76_c3_rain.png,Streptopelia chinensis,2330.84,273.23
Streptopelia chinensis_f76_c3_wind.png,Streptopelia chinensis,1496.23,210.67
Streptopelia chinensis_f76_c4.png,Streptopelia chinensis,1461.58,624.05
Streptopelia chinensis_f76_c4_rain.png,Streptopelia chinensis,4037.15,620.46
Streptopelia chinensis_f76_c4_wind.png,Streptopelia chinensis,1426.01,634.96
Streptopelia chinensis_f76_c5.png,Streptopelia chinensis,1537.7,273.21
Streptopelia chinensis_f76_c5_rain.png,Streptopelia chinensis,4034.74,433.66
Streptopelia chinensis_f76_c5_wind.png,Streptopelia chinensis,1397.89,601.06
Streptopelia chinensis_f76_c6.png,Streptopelia chinensis,1440.96,666.92
Streptopelia chinensis_f76_c6_rain.png,Streptopelia chinensis,4138.24,684.48
Streptopelia chinensis_f76_c6_wind.png,Streptopelia chinensis,1366.18,646.06
Streptopelia chinensis_f76_c7.png,Streptopelia chinensis,1394.62,640.49
Streptopelia chinensis_f76_c7_rain.png,Streptopelia chinensis,3084.75,646.06
Streptopelia chinensis_f76_c7_wind.png,Streptopelia chinensis,1285.5,655.46
Streptopelia chinensis_f76_c8.png,Streptopelia chinensis,1016.65,620.46
Streptopelia chinensis_f76_c8_rain.png,Streptopelia chinensis,4374.14,640.49
Streptopelia chinensis_f76_c8_wind.png,Streptopelia chinensis,1270.69,613.33
Streptopelia chinensis_f77_c1.png,Streptopelia chinensis,4411.3,4685.07
Streptopelia chinensis_f77_c1_rain.png,Streptopelia chinensis,4701.49,4685.07
Streptopelia chinensis_f77_c1_wind.png,Streptopelia chinensis,4137.29,4712.21
Streptopelia chinensis_f77_c2.png,Streptopelia chinensis,4614.55,4685.07
Streptopelia chinensis_f77_c2_rain.png,Streptopelia chinensis,4690.56,4685.07
Streptopelia chinensis_f77_c2_wind.png,Streptopelia chinensis,4432.83,4685.07
Streptopelia chinensis_f77_c3.png,Streptopelia chinensis,4339.38,4658.09
Streptopelia chinensis_f77_c3_rain.png,Streptopelia chinensis,4700.7,4631.26
Streptopelia chinensis_f77_c3_wind.png,Streptopelia chinensis,4156.93,4658.09
Streptopelia chinensis_f77_c4.png,Streptopelia chinensis,4571.6,4658.09
Streptopelia chinensis_f77_c4_rain.png,Streptopelia chinensis,4841.4,4658.09
Streptopelia chinensis_f77_c4_wind.png,Streptopelia chinensis,4229.88,4658.09
Streptopelia chinensis_f77_c5.png,Streptopelia chinensis,4508.88,4658.09
Streptopelia chinensis_f77_c5_rain.png,Streptopelia chinensis,4577.79,4658.09
Streptopelia chinensis_f77_c5_wind.png,Streptopelia chinensis,4373.33,4658.09
Streptopelia chinensis_f77_c6.png,Streptopelia chinensis,2825.96,4658.09
Streptopelia chinensis_f77_c6_rain.png,Streptopelia chinensis,5010.68,755.1
Streptopelia chinensis_f77_c6_wind.png,Streptopelia chinensis,3082.0,4685.07
Streptopelia chinensis_f78_c1.png,Streptopelia chinensis,3267.25,755.1
Streptopelia chinensis_f78_c1_rain.png,Streptopelia chinensis,4069.84,746.43
Streptopelia chinensis_f78_c1_wind.png,Streptopelia chinensis,3001.93,750.75
Streptopelia chinensis_f78_c2.png,Streptopelia chinensis,3183.11,777.23
Streptopelia chinensis_f78_c2_rain.png,Streptopelia chinensis,4050.12,777.23
Streptopelia chinensis_f78_c2_wind.png,Streptopelia chinensis,2967.63,777.23
Streptopelia chinensis_f78_c3.png,Streptopelia chinensis,3295.11,795.39
Streptopelia chinensis_f78_c3_rain.png,Streptopelia chinensis,3516.3,795.39
Streptopelia chinensis_f78_c3_wind.png,Streptopelia chinensis,2900.66,759.47
Streptopelia chinensis_f78_c4.png,Streptopelia chinensis,3442.95,804.63
Streptopelia chinensis_f78_c4_rain.png,Streptopelia chinensis,4138.54,804.63
Streptopelia chinensis_f78_c4_wind.png,Streptopelia chinensis,2955.81,772.75
Streptopelia chinensis_f78_c5.png,Streptopelia chinensis,3109.75,759.47
Streptopelia chinensis_f78_c5_rain.png,Streptopelia chinensis,4068.33,759.47
Streptopelia chinensis_f78_c5_wind.png,Streptopelia chinensis,2860.2,759.47
Streptopelia chinensis_f78_c6.png,Streptopelia chinensis,3492.87,1322.32
Streptopelia chinensis_f78_c6_rain.png,Streptopelia chinensis,3703.01,1326.15
Streptopelia chinensis_f78_c6_wind.png,Streptopelia chinensis,3253.1,1326.15
Streptopelia chinensis_f78_c7.png,Streptopelia chinensis,3692.61,809.3
Streptopelia chinensis_f78_c7_rain.png,Streptopelia chinensis,4082.18,2342.54
Streptopelia chinensis_f78_c7_wind.png,Streptopelia chinensis,3559.01,737.85
Streptopelia chinensis_f78_c8.png,Streptopelia chinensis,3278.39,795.39
Streptopelia chinensis_f78_c8_rain.png,Streptopelia chinensis,4310.33,759.47
Streptopelia chinensis_f78_c8_wind.png,Streptopelia chinensis,2991.75,759.47
Streptopelia chinensis_f78_c9.png,Streptopelia chinensis,864.82,2621.84
Streptopelia chinensis_f78_c9_rain.png,Streptopelia chinensis,4871.24,2675.37
Streptopelia chinensis_f78_c9_wind.png,Streptopelia chinensis,2319.62,2629.41
Streptopelia chinensis_f79_c1.png,Streptopelia chinensis,1942.49,631.3
Streptopelia chinensis_f79_c10.png,Streptopelia chinensis,2099.23,653.57
Streptopelia chinensis_f79_c10_rain.png,Streptopelia chinensis,3717.89,661.16
Streptopelia chinensis_f79_c10_wind.png,Streptopelia chinensis,2064.56,653.57
Streptopelia chinensis_f79_c11.png,Streptopelia chinensis,2346.31,599.32
Streptopelia chinensis_f79_c11_rain.png,Streptopelia chinensis,3053.13,599.32
Streptopelia chinensis_f79_c11_wind.png,Streptopelia chinensis,2220.77,606.29
Streptopelia chinensis_f79_c12.png,Streptopelia chinensis,2111.05,616.88
Streptopelia chinensis_f79_c12_rain.png,Streptopelia chinensis,2820.21,616.88
Streptopelia chinensis_f79_c12_wind.png,Streptopelia chinensis,1995.82,620.46
Streptopelia chinensis_f79_c13.png,Streptopelia chinensis,1992.47,620.46
Streptopelia chinensis_f79_c13_rain.png,Streptopelia chinensis,3955.94,624.05
Streptopelia chinensis_f79_c13_wind.png,Streptopelia chinensis,1849.84,618.67
Streptopelia chinensis_f79_c14.png,Streptopelia chinensis,1808.38,620.46
Streptopelia chinensis_f79_c14_rain.png,Streptopelia chinensis,3587.41,624.05
Streptopelia chinensis_f79_c14_wind.png,Streptopelia chinensis,1886.95,620.46
Streptopelia chinensis_f79_c1_rain.png,Streptopelia chinensis,3748.33,627.67
Streptopelia chinensis_f79_c1_wind.png,Streptopelia chinensis,1902.42,629.49
Streptopelia chinensis_f79_c2.png,Streptopelia chinensis,1919.06,624.05
Streptopelia chinensis_f79_c2_rain.png,Streptopelia chinensis,2689.84,627.67
