id_xc,nama_ilmiah,nama_indonesia,negara,lokasi,kualitas,durasi,nama_file,status,alasan
XC536021,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near Helperthorpe), North Yorkshire, England",D,1:30,XC536021.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC536020,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near Helperthorpe), North Yorkshire, England",D,0:33,XC536020.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC536019,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near Helperthorpe), North Yorkshire, England",D,3:53,XC536019.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC523335,Passer montanus,Burung Gereja Erasia,Germany, Bobingen / Schwettinger  -in  Bayern,D,1:01,XC523335.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC522763,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District, (near Helperthorpe), North Yorkshire, England",D,0:09,XC522763.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC521320,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District, (near Helperthorpe), North Yorkshire, England",D,0:37,XC521320.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC521318,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District, (near Helperthorpe), North Yorkshire, England",D,0:27,XC521318.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC521314,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District, (near Helperthorpe), North Yorkshire, England",D,2:06,XC521314.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC520578,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District ,(near Helperthorpe), North Yorkshire, England",D,1:01,XC520578.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC519407,Passer montanus,Burung Gereja Erasia,Germany, Bobingen / Schwettinger  -in  Bayern,D,5:10,XC519407.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC517554,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District,(near Helperthorpe) North Yorkshire, England",D,3:55,XC517554.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC509542,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District,(near West Lutton), North Yorkshire, England",D,1:10,XC509542.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC509204,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District, (near Helperthorpe), North Yorkshire, England",D,1:08,XC509204.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC496868,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District, (near West Lutton), North Yorkshire, England",D,3:34,XC496868.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC496867,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District, (near West Lutton), North Yorkshire, England",D,3:53,XC496867.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC496866,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District, (near West Lutton), North Yorkshire, England",D,1:58,XC496866.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC496865,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District, (near West Lutton), North Yorkshire, England",D,1:37,XC496865.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC496864,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District, (near West Lutton), North Yorkshire, England",D,0:55,XC496864.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC496399,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District, (near  West Lutton), North Yorkshire, England",D,2:04,XC496399.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC494660,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District, (near  West Heslerton), North Yorkshire, England",D,0:50,XC494660.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC493496,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District, (near West Heslerton), North Yorkshire, England",D,0:25,XC493496.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC492455,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District, (near Helperthorpe), North Yorkshire, England",D,1:01,XC492455.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC490984,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District, (near Helperthorpe), North Yorkshire, England",D,0:33,XC490984.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC489650,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District, (near West Heslerton), North Yorkshire, England",D,1:10,XC489650.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC466688,Passer montanus,Burung Gereja Erasia,Taiwan,"Wenhua Park (near  Chiayi), Chiayi City, Taiwan Province",D,0:20,XC466688.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC458318,Passer montanus,Burung Gereja Erasia,Russian Federation,"Baikal Ringing Station, Tankhoy, Irkutsk",D,0:13,XC458318.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC457461,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",D,1:11,XC457461.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC457460,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",D,0:22,XC457460.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC457459,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",D,0:46,XC457459.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC457146,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",D,1:18,XC457146.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC456775,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",D,1:32,XC456775.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC456334,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",D,1:01,XC456334.mp3,Digunakan,Lolos seleksi balancing durasi dan quality control
XC454025,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",D,1:10,XC454025.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC454019,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",D,4:33,XC454019.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC454018,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",D,1:03,XC454018.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC454017,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",D,0:55,XC454017.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC454016,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",D,1:56,XC454016.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC454015,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",D,0:39,XC454015.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC454014,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",D,0:22,XC454014.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC454013,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",D,0:08,XC454013.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC454012,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",D,0:32,XC454012.mp3,Digunakan,Lolos seleksi balancing durasi dan quality control
XC439001,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",D,0:55,XC439001.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC436543,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",D,0:35,XC436543.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC435469,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",D,0:33,XC435469.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC435468,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",D,1:03,XC435468.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC411653,Passer montanus,Burung Gereja Erasia,Estonia,"Järveküla, Tarvastu Parish, Viljandi County",D,0:11,XC411653.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC406018,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",D,3:20,XC406018.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC406017,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",D,4:41,XC406017.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC403009,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",D,0:17,XC403009.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC403008,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",D,0:52,XC403008.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC389605,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",D,0:23,XC389605.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC389072,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",D,1:16,XC389072.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC380775,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",D,0:38,XC380775.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC374001,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",D,1:46,XC374001.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC372824,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  West Lutton), North Yorkshire, England",D,1:35,XC372824.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC372641,Passer montanus,Burung Gereja Erasia,United Kingdom,"Scarborough District (near  Bempton), East Riding of Yorkshire, England",D,1:20,XC372641.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC359068,Passer montanus,Burung Gereja Erasia,Ukraine,"Toky, Pidvolochys'kyi district, Ternopil's'ka oblast",D,0:33,XC359068.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC359067,Passer montanus,Burung Gereja Erasia,Ukraine,"Toky, Pidvolochys'kyi district, Ternopil's'ka oblast",D,0:37,XC359067.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC354794,Passer montanus,Burung Gereja Erasia,Germany," Augsburg,Siebenbrunn,wagu.wis",D,1:57,XC354794.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC352953,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",D,0:34,XC352953.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC352952,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",D,0:28,XC352952.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC349635,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",D,0:50,XC349635.mp3,Digunakan,Lolos seleksi balancing durasi dan quality control
XC347382,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",D,0:46,XC347382.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC347381,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",D,1:02,XC347381.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC346253,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",D,4:00,XC346253.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC346252,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",D,1:59,XC346252.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC345579,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",D,1:00,XC345579.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC345054,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",D,0:22,XC345054.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC343992,Passer montanus,Burung Gereja Erasia,Spain,"El Vallès Oriental (near  La Roca del Vallès), Barcelona, Catalunya",D,0:44,XC343992.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC341536,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",D,1:25,XC341536.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC341534,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",D,2:03,XC341534.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC337401,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",D,0:26,XC337401.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC330773,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",D,1:25,XC330773.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC330693,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",D,0:33,XC330693.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC329732,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  West Heslerton), North Yorkshire, England",D,0:13,XC329732.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC329731,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  West Heslerton), North Yorkshire, England",D,2:48,XC329731.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC329729,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  West Heslerton), North Yorkshire, England",D,1:48,XC329729.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC329727,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  West Heslerton), North Yorkshire, England",D,0:21,XC329727.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC329724,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  West Heslerton), North Yorkshire, England",D,0:39,XC329724.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
