id_xc,nama_ilmiah,nama_indonesia,nama_inggris,negara,lokasi,kualitas,jenis_suara,perekam,tanggal,durasi,url_halaman,nama_file,file_tersedia
XC787538,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,Singapore,"Kranji Marshes, Singapore",B,song,Kim Chuah Lim,2023-03-19,0:14,https://xeno-canto.org/787538,XC787538.mp3,Ya
XC785879,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,China,"Tianlin Community, Shanghai",B,song,Ray Tsu 诸仁,2023-03-12,0:17,https://xeno-canto.org/785879,XC785879.mp3,Ya
XC784524,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,Thailand,Kaeng Krachan. Nana Resort and adjacent farmland,B,song,Stephan Risch,2023-02-13,0:28,https://xeno-canto.org/784524,XC784524.mp3,Ya
XC783974,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,Thailand,"Nam Kham Nature Reserve, Chiang Saen District, Chiang Rai",B,"song, wing beats",Greg Irving,2023-03-04,0:13,https://xeno-canto.org/783974,XC783974.mp3,Ya
XC783972,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,Thailand,"Nam Kham Nature Reserve, Chiang Saen District, Chiang Rai",B,song,Greg Irving,2023-03-04,3:26,https://xeno-canto.org/783972,XC783972.mp3,Ya
XC779583,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,India,"IIT Madras, Chennai, Tamil Nadu",B,call,Vivek Puliyeri,2023-02-04,0:22,https://xeno-canto.org/779583,XC779583.mp3,Ya
XC778796,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,Myanmar,"Wakema (near  Ka Ka Taik), Myaungmya, Ayeyarwady",B,call,Thet Zaw Naing,2023-01-22,0:14,https://xeno-canto.org/778796,XC778796.mp3,Ya
XC778389,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,Thailand,"Nam Kham Nature Reserve, Chiang Saen District, Chiang Rai",B,song,Greg Irving,2023-02-04,1:56,https://xeno-canto.org/778389,XC778389.mp3,Ya
XC776519,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,Thailand,"Pha Chong Sai, Muang Yai, Wiang Kaen District, Chiang Rai",B,song,Greg Irving,2023-01-21,1:51,https://xeno-canto.org/776519,XC776519.mp3,Ya
XC776063,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,China,"Tianlin Community, Shanghai",B,song,Ray Tsu 诸仁,2023-01-18,0:26,https://xeno-canto.org/776063,XC776063.mp3,Ya
XC773797,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,Singapore,Sungei Buloh Wetland Reserve,B,song,Bram Piot,2023-01-06,0:27,https://xeno-canto.org/773797,XC773797.mp3,Ya
XC757224,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,Laos,"Phou Khoun, Luang Prabang",B,song,Bram Piot,2022-10-08,0:38,https://xeno-canto.org/757224,XC757224.mp3,Ya
XC756569,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,Sri Lanka,"Sinharaja, Sri Lanka",B,song,Okamoto Keita Sin,2022-03-04,0:50,https://xeno-canto.org/756569,XC756569.mp3,Ya
XC756521,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,Singapore,"Singapore Botanic Gardens, Singapore",B,song,Okamoto Keita Sin,2022-01-27,0:29,https://xeno-canto.org/756521,XC756521.mp3,Ya
XC756425,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,Singapore,"Satay by the Bay, Singapore",B,wing beats,Okamoto Keita Sin,2021-09-01,0:04,https://xeno-canto.org/756425,XC756425.mp3,Ya
XC742601,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,China,"Olympic Park, Beijing",B,song,Common Jeff（麻杰夫）,2022-08-11,2:26,https://xeno-canto.org/742601,XC742601.mp3,Ya
XC736038,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,Taiwan,"Jiji Township (near  Jiji), Nantou County, Taiwan",B,song,蔡明剛,2022-06-25,0:37,https://xeno-canto.org/736038,XC736038.mp3,Ya
XC732059,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,China,"Tianlin Community, Shanghai",B,"call, song",Ray Tsu 诸仁,2022-06-11,0:33,https://xeno-canto.org/732059,XC732059.mp3,Ya
XC729544,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,China,"Tianlin Community, Shanghai",B,call,Ray Tsu 诸仁,2022-06-04,0:06,https://xeno-canto.org/729544,XC729544.mp3,Ya
XC727577,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,China,"Tianlin Community, Shanghai",B,"call, song",Ray Tsu 诸仁,2022-05-10,1:44,https://xeno-canto.org/727577,XC727577.mp3,Ya
XC725833,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,China,"Tianlin Community, Shanghai",B,"song, wing beats",Ray Tsu 诸仁,2022-05-17,0:08,https://xeno-canto.org/725833,XC725833.mp3,Ya
XC725662,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,China,"Beijing, Bei Jing Shi",B,song,Common Jeff（麻杰夫）,2022-05-21,3:18,https://xeno-canto.org/725662,XC725662.mp3,Ya
XC724143,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,China,"Tianlin Community, Shanghai",B,dawn song,Ray Tsu 诸仁,2022-05-11,3:55,https://xeno-canto.org/724143,XC724143.mp3,Ya
XC724141,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,China,"Tianlin Community, Shanghai",B,"song, wing beats",Ray Tsu 诸仁,2022-05-12,1:09,https://xeno-canto.org/724141,XC724141.mp3,Ya
XC724140,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,China,"Tianlin Community, Shanghai",B,"song, wing beats",Ray Tsu 诸仁,2022-05-12,0:22,https://xeno-canto.org/724140,XC724140.mp3,Ya
XC723872,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,China,"Yingzhou Park （North Gate） (near  Shanghai), Shang Hai Shi",B,song,Bo Shunqi,2015-05-19,0:18,https://xeno-canto.org/723872,XC723872.mp3,Ya
XC723871,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,China,"Yingzhou Park （North Gate） (near  Shanghai), Shang Hai Shi",B,song,Bo Shunqi,2015-05-19,0:41,https://xeno-canto.org/723871,XC723871.mp3,Ya
XC723482,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,China,"Tianlin Community, Shanghai",B,song,Ray Tsu 诸仁,2022-05-11,1:11,https://xeno-canto.org/723482,XC723482.mp3,Ya
XC714151,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,China,"Tianlin Community, Shanghai",B,song,Ray Tsu 诸仁,2022-04-08,1:17,https://xeno-canto.org/714151,XC714151.mp3,Ya
XC710631,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,China,"Tianlin Community, Shanghai",B,"song, wing beats",Ray Tsu 诸仁,2021-05-29,0:22,https://xeno-canto.org/710631,XC710631.mp3,Ya
XC710627,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,China,"Tianlin Community, Shanghai",B,"song, wing beats",Ray Tsu 诸仁,2022-03-23,1:48,https://xeno-canto.org/710627,XC710627.mp3,Ya
XC688542,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,India,"Tiswadi (near  Chorao), North Goa, Goa",B,song,Antonio Xeira,2017-12-12,0:25,https://xeno-canto.org/688542,XC688542.mp3,Ya
XC684741,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,Myanmar,"Nyaung-U Township (near  New Bagan), Nyaung-U, Mandalay Region",B,call,Thet Zaw Naing,2007-03-17,0:16,https://xeno-canto.org/684741,XC684741.mp3,Ya
XC665481,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,India,"Sasan, Junagadh, Gujarat",B,song,Jelle Scharringa,2012-02-13,1:24,https://xeno-canto.org/665481,XC665481.mp3,Ya
XC665274,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,China,"Beijing, Beijing Shi",B,uncertain,Common Jeff,2021-07-21,1:06,https://xeno-canto.org/665274,XC665274.mp3,Ya
XC646768,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,Thailand,"Bang Kachao, Samut Prakan",B,song,Agris Celmins,2016-02-24,0:40,https://xeno-canto.org/646768,XC646768.mp3,Ya
XC646767,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,Cambodia,"Phnom Bok, Siem Reap",B,song,Agris Celmins,2011-12-24,0:27,https://xeno-canto.org/646767,XC646767.mp3,Ya
XC627819,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,Taiwan,"Taiwan, Kaohsiung City",B,song,Jerome Chie-Jen Ko,2013-02-11,1:20,https://xeno-canto.org/627819,XC627819.mp3,Ya
XC610173,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,Indonesia,"Kecamatan Bogor Barat (near  Bogor), Kota Bogor, Jawa Barat",B,song,Hanom Bashari,2020-12-22,0:12,https://xeno-canto.org/610173,XC610173.mp3,Ya
XC566000,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,Malaysia,"Penang Island, Penang",B,song,Romuald Mikusek,2020-02-09,0:16,https://xeno-canto.org/566000,XC566000.mp3,Ya
XC565937,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,Laos,"Vang Nam Phueng, Vientiane Prefecture",B,song,Bram Piot,2020-06-06,0:48,https://xeno-canto.org/565937,XC565937.mp3,Ya
XC547502,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,India,"Indian Institute of Science (IISc) Campus, Karnataka",B,song,Andrew Spencer,2019-04-04,1:14,https://xeno-canto.org/547502,XC547502.mp3,Ya
XC519900,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,Cambodia,"Tmat Boey, Preah Vihear Province",B,song,Oscar Campbell,2019-12-19,1:19,https://xeno-canto.org/519900,XC519900.mp3,Ya
XC518845,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,Australia,"Aspley, Brisbane City, Queensland",B,call,James Lambert,2020-01-11,0:33,https://xeno-canto.org/518845,XC518845.mp3,Ya
XC510573,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,Myanmar,"Nyaung-U, Mandalay Region",B,song,Greg Irving,2019-11-19,1:19,https://xeno-canto.org/510573,XC510573.mp3,Ya
XC491970,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,Malaysia,"Kuala Tahan, Guesthouse besides the mosque, Jerantut District , Pahang",B,song,Beatrix Saadi-Varchmin,2005-02-21,0:24,https://xeno-canto.org/491970,XC491970.mp3,Ya
XC484953,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,India,"Karwapani-Asarori Fireline, Dehradun, Uttarakhand",B,"call, song",Sreekumar Chirukandoth,2016-04-16,1:06,https://xeno-canto.org/484953,XC484953.mp3,Ya
XC474093,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,India,"nr Mudumalai, Mel Kamanahalli, Chamarajanagar, Karnataka",B,song,Frank Lambert,2016-02-08,0:54,https://xeno-canto.org/474093,XC474093.mp3,Ya
XC474092,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,India,"nr Mudumalai, Mel Kamanahalli, Chamarajanagar, Karnataka",B,song,Frank Lambert,2016-02-08,1:09,https://xeno-canto.org/474092,XC474092.mp3,Ya
XC473062,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,India,"Mohan area, Corbett NP buffer zone, Uttarakhand",B,song,Peter Boesman,2019-04-11,0:55,https://xeno-canto.org/473062,XC473062.mp3,Ya
XC469220,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,Mauritius,"Alexandra Falls Car Park, Black River Gorges National Park, Savanne District",B,song,Cedric Mroczko,2017-10-04,0:40,https://xeno-canto.org/469220,XC469220.mp3,Ya
XC463317,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,Mauritius,"Alexandra Falls, Black River Gorges National Park, Savanne District",B,song,Cedric Mroczko,2017-10-03,0:04,https://xeno-canto.org/463317,XC463317.mp3,Ya
XC459292,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,India,"IIT Madras, Chennai, Tamil Nadu",B,call,Vivek Puliyeri,2019-02-27,0:56,https://xeno-canto.org/459292,XC459292.mp3,Ya
XC447267,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,Thailand,"Tambon Mae Win, Amphoe Mae Wang, Chang Wat Chiang Mai",B,song,Albert Lastukhin,2018-11-16,0:33,https://xeno-canto.org/447267,XC447267.mp3,Ya
XC441821,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,Malaysia,"Stapok area of Batu Kawa, Bahagian Kuching, Sarawak",B,song,Hobart WQH,2018-09-01,0:11,https://xeno-canto.org/441821,XC441821.mp3,Ya
XC434919,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,Thailand,"Bangkok, Krung Thep Maha Nakhon",B,song,Greg Irving,2018-09-20,1:01,https://xeno-canto.org/434919,XC434919.mp3,Ya
XC433841,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,Malaysia,"Stapok area of Batu Kawa, Bahagian Kuching, Sarawak",B,"call, song",Hobart WQH,2018-09-01,0:22,https://xeno-canto.org/433841,XC433841.mp3,Ya
XC433840,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,Malaysia,"Stapok area of Batu Kawa, Bahagian Kuching, Sarawak",B,"call, song",Hobart WQH,2018-09-01,0:08,https://xeno-canto.org/433840,XC433840.mp3,Ya
XC426915,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,India,"Nameri area along the river, Assam",B,song,Peter Boesman,2018-04-06,0:22,https://xeno-canto.org/426915,XC426915.mp3,Ya
XC413718,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,Indonesia,"Bali Barat NP, Gerokgak, Kabupaten Buleleng, Bali",B,song,Frank Lambert,2017-08-25,0:15,https://xeno-canto.org/413718,XC413718.mp3,Ya
XC401213,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,India,"Terra Rosa, Chorao Island, North Goa, Goa",B,song,Antonio Xeira,2017-12-08,0:17,https://xeno-canto.org/401213,XC401213.mp3,Ya
XC381366,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,Thailand,"Tambon Ban Pao, Amphoe Mueang Lampang, Chang Wat Lampang",B,song,Somkiat Pakapinyo (Chai),2017-07-28,0:10,https://xeno-canto.org/381366,XC381366.mp3,Ya
XC381365,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,Thailand,"Tambon Ban Pao, Amphoe Mueang Lampang, Chang Wat Lampang",B,call,Somkiat Pakapinyo (Chai),2017-07-28,0:08,https://xeno-canto.org/381365,XC381365.mp3,Ya
XC380593,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,China,"Xuanzhong Si (Temple), Jiaocheng, Shanxi Province",B,song,Guy Kirwan,2017-05-15,1:09,https://xeno-canto.org/380593,XC380593.mp3,Ya
XC369548,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,India,"Mysore-Ooty Rooad, The Nilgiris County, Tamil Nadu",B,song,Peter Boesman,2017-04-18,0:28,https://xeno-canto.org/369548,XC369548.mp3,Ya
XC369546,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,India,"Near Bickatty, The Nilgiris County, Tamil Nadu",B,song,Peter Boesman,2017-04-17,0:36,https://xeno-canto.org/369546,XC369546.mp3,Ya
XC369545,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,India,"Periyar Tiger Reserve--Thekkady, Idukki County, Kerala",B,song,Peter Boesman,2017-04-13,0:16,https://xeno-canto.org/369545,XC369545.mp3,Ya
XC364383,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,Thailand,"Pun-Pun Organic Farm, Amphoe Mae Taeng, Chang Wat Chiang Mai",B,song,Eric DeFonso,2016-01-19,0:21,https://xeno-canto.org/364383,XC364383.mp3,Ya
XC360070,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,Malaysia,"Klias Forest Reserve, Sabah, Borneo",B,song,Peter Boesman,2017-01-31,0:36,https://xeno-canto.org/360070,XC360070.mp3,Ya
XC359363,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,Thailand,"Muang Pattaya, Amphoe Bang Lamung, Chang Wat Chon Buri",B,song,Bernard BOUSQUET,2017-01-17,0:41,https://xeno-canto.org/359363,XC359363.mp3,Ya
XC359362,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,Thailand,"Muang Pattaya, Amphoe Bang Lamung, Chang Wat Chon Buri",B,"call, song",Bernard BOUSQUET,2017-01-17,0:23,https://xeno-canto.org/359362,XC359362.mp3,Ya
XC352026,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,Australia,"Banksia Beach, Moreton Bay Regional, Queensland",B,"call, song",Greg McLachlan,2016-12-29,0:53,https://xeno-canto.org/352026,XC352026.mp3,Ya
XC348751,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,New Zealand,"Coromandel, Thames-Coromandel District, Waikato",B,song,Tony Fulford,2016-12-18,0:09,https://xeno-canto.org/348751,XC348751.mp3,Ya
XC346126,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,Sri Lanka,"Hibiscus Garden, Tissamaharama, Hambantota, Southern Province",B,call,Jim Holmes,2016-12-07,0:44,https://xeno-canto.org/346126,XC346126.mp3,Ya
XC335665,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,India,"Ernakulam, Kerala",B,call,Dilip KG,2016-09-18,0:47,https://xeno-canto.org/335665,XC335665.mp3,Ya
XC319810,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,Nepal,"Chitwan (near  Ratnanagar), Narayani, Central Region",B,song,Marc Anderson,2012-03-29,0:18,https://xeno-canto.org/319810,XC319810.mp3,Ya
XC319809,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,Nepal,"Chitwan (near  Ratnanagar), Narayani, Central Region",B,song,Marc Anderson,2012-03-29,0:27,https://xeno-canto.org/319809,XC319809.mp3,Ya
XC312465,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,India,"Venmony, Alappuzha, Kerala",B,call,HARI MAVELIKARA,2016-03-26,1:04,https://xeno-canto.org/312465,XC312465.mp3,Ya
XC311499,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,Sri Lanka,Tissamaharama area,B,song,Peter Boesman,2016-03-28,0:36,https://xeno-canto.org/311499,XC311499.mp3,Ya
XC311497,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,Sri Lanka,Bundala Ramsar Wetland,B,song,Peter Boesman,2016-03-27,0:23,https://xeno-canto.org/311497,XC311497.mp3,Ya
XC304725,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,Myanmar,"Loikaw, Kayah",B,song,Albert Lastukhin,2015-10-26,0:12,https://xeno-canto.org/304725,XC304725.mp3,Ya
XC304103,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,Vietnam,"Natural Heritage Area Trang, Diên Khánh, Khánh Hòa",B,song,Albert Lastukhin &amp; Yuri Glushchenko,2016-01-09,0:32,https://xeno-canto.org/304103,XC304103.mp3,Ya
XC293551,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,Myanmar,"Tatkon, Yamethin, Naypyidaw Union Territory",B,call,Albert Lastukhin,2015-10-29,0:11,https://xeno-canto.org/293551,XC293551.mp3,Ya
XC291106,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,Myanmar,"Loikaw, Kayah",B,song,Albert Lastukhin &amp; Vladimir Sotnikov ,2015-10-10,2:15,https://xeno-canto.org/291106,XC291106.mp3,Ya
XC291105,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,Myanmar,"Loikaw, Kayah",B,song,Albert Lastukhin &amp; Vladimir Sotnikov ,2015-10-10,0:25,https://xeno-canto.org/291105,XC291105.mp3,Ya
XC267346,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,India,"Olakara, Thrissur, Kerala",B,call,Vivek Puliyeri,2014-11-29,0:12,https://xeno-canto.org/267346,XC267346.mp3,Ya
XC260139,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,China,"Beijing, Beijing Shi",B,song,Joseph Tang,2015-03-24,0:11,https://xeno-canto.org/260139,XC260139.mp3,Ya
XC245917,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,Indonesia,"Carita, Kabupaten Pandeglang, Banten",B,song,Paulo Alves,2015-05-17,0:54,https://xeno-canto.org/245917,XC245917.mp3,Ya
XC240369,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,Cambodia,"Tmat Boey, Preah Vihear Province",B,call,Mike Nelson,2015-02-07,0:10,https://xeno-canto.org/240369,XC240369.mp3,Ya
XC233699,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,Indonesia,"Bogor Botanical Gardens, Bogor, West Java",B,song,Paulo Alves,2015-03-30,0:02,https://xeno-canto.org/233699,XC233699.mp3,Ya
XC214010,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,India,"Bondla Wildlife Sanctuary , North Goa, Goa",B,call,Pankaj Lad,2009-04-20,0:31,https://xeno-canto.org/214010,XC214010.mp3,Ya
XC208677,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,India,"Pale-Velsao,Goa",B,"call, song",Mandar Bhagat,2014-12-28,0:18,https://xeno-canto.org/208677,XC208677.mp3,Ya
XC207655,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,Sri Lanka,"Sigiriya forest, Sri Lanka",B,"call, song",Mike Nelson,2014-12-11,0:06,https://xeno-canto.org/207655,XC207655.mp3,Ya
XC207521,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,Myanmar,Myanmar near Bagan (within 10km),B,song,Frank Lambert,2014-12-02,0:12,https://xeno-canto.org/207521,XC207521.mp3,Ya
XC206552,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,Thailand,"Huai Kha Khaeng Wildlife Sanctuary, Amphoe Mae Poen, Chang Wat Nakhon Sawan",B,call,Marc Anderson,2014-12-07,0:56,https://xeno-canto.org/206552,XC206552.mp3,Ya
XC205837,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,United States,"Kaneohe, Honolulu County, Hawaii",B,song,Ross Gallardy,2014-11-28,0:45,https://xeno-canto.org/205837,XC205837.mp3,Ya
XC203405,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,Mauritius,"Curepipe, Plaines Wilhems",B,song,Albert Lastukhin &amp; Alexandr Shirjaev,2014-11-18,0:51,https://xeno-canto.org/203405,XC203405.mp3,Ya
XC203404,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,Mauritius,"Curepipe, Plaines Wilhems",B,song,Albert Lastukhin &amp; Alexandr Shirjaev,2014-11-18,0:46,https://xeno-canto.org/203404,XC203404.mp3,Ya
XC203259,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,United States,"Kaneohe, Honolulu County, Hawaii",B,song,Ross Gallardy,2014-11-21,0:57,https://xeno-canto.org/203259,XC203259.mp3,Ya
XC197862,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,Thailand,"Lan Sak, Uthai Thani",B,song,Marc Anderson,2014-07-23,0:34,https://xeno-canto.org/197862,XC197862.mp3,Ya
XC197100,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,India,"Bondla Wildlife Sanctuary , North Goa, Goa",B,call,Andrew Mascarenhas,2010-04-30,0:42,https://xeno-canto.org/197100,XC197100.mp3,Ya
XC190962,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,Sri Lanka,"Tissamaharama, Hambantota, Southern Province",B,song,Andrew Spencer,2014-04-03,1:40,https://xeno-canto.org/190962,XC190962.mp3,Ya
XC190869,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,India,"Kalapet, Villupuram, Tamil Nadu",B,call,Pronoy Baidya,2014-08-12,0:29,https://xeno-canto.org/190869,XC190869.mp3,Ya
XC186558,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,Australia,"Coburg, Victoria",B,call,nick talbot,2011-12-18,0:10,https://xeno-canto.org/186558,XC186558.mp3,Ya
XC185648,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,Thailand,"Entrance Road, Sakaerat Environmental Research Station",B,song,Greg Irving,2014-07-02,1:12,https://xeno-canto.org/185648,XC185648.mp3,Ya
XC183208,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,Sri Lanka,"Yala National Park, Buttuwa, Southern Province.",B,call,Marc Anderson,2014-05-29,0:46,https://xeno-canto.org/183208,XC183208.mp3,Ya
XC183207,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,Sri Lanka,"Yala National Park, Buttuwa, Southern Province.",B,call,Marc Anderson,2014-05-29,0:41,https://xeno-canto.org/183207,XC183207.mp3,Ya
XC179204,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,Indonesia,"Bolatena, Roti Island",B,call,Stijn Cooleman,2013-12-15,0:48,https://xeno-canto.org/179204,XC179204.mp3,Ya
XC175220,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,United States,"Kilauea Lodge, Volcano NP, Hawai'i (Big Island), HA",B,song,Dan Lane,2014-04-11,0:49,https://xeno-canto.org/175220,XC175220.mp3,Ya
XC164027,Streptopelia chinensis,Tekukur Biasa,Spotted Dove,Sri Lanka,Yala,B,song,Tero Linjama,2013-12-02,0:35,https://xeno-canto.org/164027,XC164027.mp3,Ya
